Subscription ID,Subscription Type,Duration (Days)
46442,yearly,4018
46441,monthly,2071
46447,one-off,0
53718,daily,7
43540,monthly,1277
43543,monthly,1461
43542,daily,19
43544,monthly,1582
43549,daily,23
43548,one-off,0
17505,yearly,5113
17506,daily,23
53716,monthly,791
17500,yearly,3652
17501,yearly,4749
17502,yearly,8035
17509,daily,36
13477,monthly,1643
13470,one-off,0
13472,yearly,6574
41946,one-off,0
41944,one-off,0
13478,one-off,0
41940,yearly,10957
20674,yearly,8766
20675,monthly,1492
20670,monthly,1642
20672,monthly,790
20678,yearly,3288
51908,one-off,0
46991,monthly,2069
46990,one-off,0
46992,yearly,4749
46997,one-off,0
19345,monthly,2133
48452,one-off,0
48450,monthly,1917
16132,monthly,2679
19342,monthly,2587
16131,monthly,1736
7318,one-off,0
44598,monthly,2343
44597,yearly,6940
44596,daily,11
44595,one-off,0
7316,yearly,13514
44593,monthly,1370
44592,daily,41
44591,daily,22
44590,one-off,0
54512,yearly,7305
11903,yearly,5114
54510,yearly,8766
11906,daily,26
54517,monthly,1673
11904,monthly,2222
54519,monthly,2283
12387,daily,55
12381,yearly,9496
12382,monthly,1066
15959,monthly,2100
15952,yearly,4748
15955,monthly,609
15954,one-off,0
15957,daily,21
15956,yearly,8036
18676,monthly,2465
14335,monthly,1949
10991,yearly,12419
28250,monthly,396
28251,one-off,0
28256,monthly,2647
28257,monthly,2132
11014,yearly,8400
11017,monthly,92
11011,one-off,0
11013,yearly,4383
8617,monthly,854
8616,monthly,2253
8611,daily,38
8610,one-off,0
17880,yearly,3287
17882,yearly,8766
17885,monthly,851
17884,daily,26
17886,one-off,0
58097,one-off,0
51037,daily,36
51034,daily,29
51035,daily,14
51038,daily,17
46800,monthly,550
58093,yearly,6574
21588,daily,26
28876,one-off,0
28877,monthly,365
28875,monthly,639
28872,yearly,1461
28873,yearly,2557
28870,daily,13
28878,yearly,16801
25168,yearly,7670
25167,yearly,8035
25166,one-off,0
25161,daily,46
25160,monthly,1976
22836,daily,15
21880,monthly,2010
21881,daily,17
21883,yearly,3653
21884,yearly,8035
21885,daily,13
21887,daily,24
10826,monthly,2710
10827,daily,28
32916,yearly,4748
10822,yearly,7305
10820,yearly,4383
10821,one-off,0
56269,monthly,2557
10828,monthly,791
10829,daily,39
57139,monthly,2070
57138,one-off,0
57135,yearly,14975
57134,daily,18
38997,monthly,1400
57131,daily,15
57132,monthly,1766
32917,daily,51
16379,yearly,11688
16374,one-off,0
16372,one-off,0
16373,yearly,5479
13387,one-off,0
53308,yearly,4383
53302,yearly,7671
53303,daily,24
53301,one-off,0
21269,monthly,1979
21264,monthly,1249
49195,one-off,0
21266,monthly,488
21267,monthly,1976
49190,yearly,13149
21261,monthly,1461
49193,yearly,6210
56885,monthly,2192
56882,yearly,1461
56883,monthly,730
56880,daily,47
56881,daily,51
48186,yearly,1827
49448,one-off,0
49449,daily,37
49443,yearly,7670
49440,daily,11
49446,yearly,1096
36903,monthly,2041
36902,monthly,2130
36904,monthly,1157
36907,one-off,0
36906,monthly,1218
36908,monthly,2406
54654,monthly,212
54657,yearly,6210
54653,yearly,1096
54652,yearly,8766
54659,monthly,943
54658,daily,13
58372,monthly,1491
3310,monthly,1431
3315,monthly,731
3314,monthly,731
3317,monthly,2041
14606,one-off,0
48717,daily,17
48711,yearly,8401
48710,yearly,1095
33785,yearly,5114
14605,daily,16
18585,daily,13
29398,monthly,1947
29399,daily,10
29394,yearly,4383
29395,one-off,0
29397,yearly,12053
29390,yearly,6940
29391,daily,53
29393,daily,43
23138,daily,9
23139,monthly,91
23136,yearly,10957
23134,monthly,1796
23132,monthly,2435
23130,one-off,0
23131,daily,5
25998,one-off,0
25999,yearly,8766
25996,monthly,1430
25997,yearly,3653
25994,yearly,14976
25995,one-off,0
25993,monthly,1308
25991,one-off,0
29649,one-off,0
31157,monthly,2647
31156,monthly,2557
31155,yearly,14245
29644,monthly,1277
31150,monthly,2588
3869,daily,21
3861,yearly,2191
34678,one-off,0
34671,yearly,5844
34673,one-off,0
34675,daily,24
34674,monthly,334
34677,yearly,6940
34676,one-off,0
51095,yearly,7305
50028,one-off,0
50022,monthly,242
50023,one-off,0
50026,daily,45
50027,one-off,0
50024,monthly,973
50025,yearly,9862
55219,daily,17
55213,monthly,1399
55216,daily,10
55214,yearly,9497
28114,one-off,0
28116,yearly,4749
28111,monthly,1796
28110,yearly,1096
28113,monthly,518
24641,yearly,5478
24640,monthly,2466
24643,monthly,2465
24642,yearly,9862
28118,monthly,2649
24646,monthly,1430
22776,one-off,0
22775,one-off,0
22774,yearly,2557
22773,yearly,9131
22778,yearly,13515
38948,daily,27
4515,one-off,0
38945,yearly,9496
38944,daily,8
15385,monthly,1064
31848,monthly,1064
31843,daily,13
31842,monthly,2099
31845,monthly,2070
51775,one-off,0
32636,daily,28
51777,monthly,1918
32634,daily,6
51770,yearly,12783
32631,daily,48
51772,yearly,3288
51779,daily,22
32639,yearly,8035
56745,daily,9
38490,yearly,10593
38493,daily,48
56746,monthly,182
56741,monthly,1430
38494,monthly,519
38496,yearly,8036
38499,yearly,4018
38498,one-off,0
56749,one-off,0
56748,one-off,0
4563,monthly,914
4562,daily,34
4561,yearly,4748
4565,daily,29
11640,yearly,7305
4569,daily,10
4568,yearly,6209
9425,monthly,943
11644,yearly,5479
11646,daily,41
52766,monthly,1675
25204,monthly,2526
17774,monthly,792
25203,daily,41
52763,monthly,914
54150,daily,46
25208,daily,49
54151,one-off,0
17771,monthly,1887
52760,monthly,273
54157,yearly,13149
42968,daily,37
42961,yearly,8401
42964,yearly,3652
42965,yearly,10227
42966,one-off,0
42967,monthly,1918
45999,daily,53
41433,monthly,518
45992,one-off,0
45994,daily,36
41436,monthly,2040
41435,daily,4
43441,monthly,2437
39722,yearly,10958
39723,monthly,2587
39726,monthly,1826
39728,yearly,3287
39729,one-off,0
33149,monthly,122
33146,monthly,486
33143,yearly,11688
33140,yearly,1826
30490,yearly,1096
30493,yearly,8035
30495,one-off,0
30497,yearly,9132
30496,monthly,2040
7016,one-off,0
7017,one-off,0
7012,monthly,1340
7011,yearly,7305
18691,yearly,2191
18693,monthly,2192
18695,yearly,14610
37712,daily,26
18697,monthly,2496
47871,yearly,3653
47873,yearly,3652
47872,monthly,882
47874,daily,7
47877,monthly,1584
47879,one-off,0
40471,yearly,2556
40472,one-off,0
40474,daily,7
40478,yearly,8766
40479,yearly,4748
18030,monthly,273
18032,yearly,7671
18039,daily,39
18038,one-off,0
21394,daily,30
14558,monthly,943
21395,monthly,2376
14552,monthly,760
14553,monthly,701
14550,daily,28
14551,yearly,8766
14557,one-off,0
14554,monthly,122
14555,monthly,853
30727,monthly,1918
38138,daily,8
30724,one-off,0
30723,yearly,8035
30722,monthly,214
30721,daily,45
30720,daily,27
38132,monthly,699
38133,one-off,0
38136,yearly,3653
38137,yearly,11688
30728,monthly,912
13782,daily,10
31457,monthly,2618
13780,daily,14
13781,monthly,2192
13787,monthly,1614
31450,one-off,0
13788,daily,19
13789,monthly,2710
31458,daily,49
5735,monthly,1461
47294,monthly,366
5737,monthly,2192
5736,daily,9
5731,monthly,2587
5730,daily,10
11319,monthly,762
47292,daily,36
11317,one-off,0
11315,daily,52
11314,daily,35
11313,one-off,0
11312,monthly,1676
11310,yearly,2557
19123,monthly,214
19124,one-off,0
19127,daily,4
27490,monthly,1369
48115,daily,24
47122,yearly,5479
27492,one-off,0
47125,yearly,4748
47124,daily,21
45741,yearly,9496
47129,monthly,2646
47128,daily,49
48112,yearly,9497
15205,one-off,0
15206,daily,18
15201,one-off,0
15200,monthly,699
48110,daily,26
15209,monthly,334
39265,one-off,0
39264,one-off,0
39267,monthly,700
39261,one-off,0
39263,one-off,0
39262,monthly,1126
39268,monthly,1371
42511,yearly,1461
42513,yearly,2922
19788,one-off,0
19789,monthly,1491
42517,one-off,0
42516,one-off,0
42519,daily,18
16577,one-off,0
16574,yearly,6575
20448,monthly,2677
19780,daily,46
16570,daily,41
16571,one-off,0
12669,yearly,7305
12666,daily,10
12667,monthly,2435
12665,yearly,1095
12663,one-off,0
12660,monthly,2434
12661,monthly,1950
19879,yearly,8036
21066,monthly,915
19873,daily,51
19876,one-off,0
19877,daily,26
40349,monthly,1917
49604,yearly,2191
49606,monthly,458
49603,daily,22
45561,one-off,0
45563,daily,31
45562,daily,8
45568,one-off,0
53144,monthly,2342
53147,monthly,1096
53141,daily,5
53143,one-off,0
53148,one-off,0
58174,one-off,0
58170,daily,7
58171,monthly,609
54491,yearly,11688
54490,daily,10
58178,one-off,0
58179,monthly,488
13207,monthly,1948
13206,one-off,0
13204,one-off,0
13203,yearly,1095
13209,monthly,2495
14963,one-off,0
14961,monthly,730
14960,monthly,92
14967,monthly,1065
14966,daily,54
14969,yearly,10592
14968,daily,49
20007,one-off,0
45387,yearly,1096
45386,monthly,1614
20002,monthly,213
45383,daily,37
20000,yearly,5844
45388,monthly,2191
20009,monthly,304
20008,yearly,2922
12815,daily,51
12812,one-off,0
29404,monthly,1643
29405,monthly,2405
29400,one-off,0
29401,one-off,0
29403,one-off,0
12935,yearly,5479
29408,monthly,1096
56343,monthly,2587
40808,daily,20
44388,yearly,6209
44387,one-off,0
44384,daily,25
44385,daily,31
40805,monthly,550
44383,monthly,2160
40807,yearly,1826
56344,yearly,2922
56347,yearly,12418
8798,yearly,4018
8799,daily,5
8792,monthly,518
8795,yearly,2191
8796,yearly,5844
8797,monthly,2465
53417,one-off,0
8426,daily,30
8425,yearly,5479
8423,daily,40
8421,monthly,2526
8428,daily,38
8429,monthly,2557
48918,one-off,0
9838,monthly,852
50551,monthly,1551
50554,one-off,0
50555,monthly,2253
9833,daily,38
10209,daily,50
22571,daily,52
22570,daily,35
22573,daily,37
22574,monthly,2251
22576,yearly,1826
22579,monthly,2557
22578,monthly,703
31437,monthly,1126
26401,yearly,9861
52959,daily,30
26405,one-off,0
26404,yearly,3287
50434,daily,9
26408,yearly,4018
52954,one-off,0
52956,yearly,5114
52957,monthly,883
35774,yearly,1826
50430,one-off,0
32430,monthly,2466
32433,yearly,2922
55457,monthly,1248
32435,one-off,0
55451,yearly,14976
32437,daily,31
55453,one-off,0
55458,monthly,244
55459,one-off,0
56187,yearly,13149
56186,yearly,4383
56185,yearly,10227
56183,monthly,243
56189,monthly,488
16510,monthly,579
55980,monthly,1613
55981,monthly,1614
55984,one-off,0
51205,daily,6
32386,daily,35
51207,monthly,823
32384,monthly,2252
51203,monthly,366
51202,one-off,0
32205,one-off,0
19723,monthly,2099
51382,monthly,92
55602,monthly,670
57588,daily,43
57580,yearly,13879
57584,yearly,8035
57586,monthly,2739
57587,one-off,0
24935,one-off,0
24933,yearly,10592
24932,monthly,2038
24930,one-off,0
6985,yearly,3653
20948,monthly,2649
30777,monthly,1004
30770,one-off,0
20940,yearly,5844
20941,yearly,12053
20946,yearly,8035
20947,yearly,4748
20945,yearly,14976
9582,monthly,488
9580,yearly,3653
9587,one-off,0
9584,daily,19
50265,monthly,2557
56550,one-off,0
26723,monthly,2100
52872,monthly,1430
9058,monthly,852
30800,monthly,1979
9051,monthly,2707
9053,daily,32
24068,yearly,6210
37269,yearly,6574
37268,monthly,638
37267,one-off,0
37266,one-off,0
37265,monthly,700
24062,daily,46
37263,daily,43
24064,monthly,121
24067,monthly,851
24066,yearly,5478
22898,yearly,11322
22899,monthly,973
58104,daily,28
22892,yearly,5844
22890,monthly,2556
22896,yearly,12053
22897,monthly,2191
22895,monthly,242
21302,monthly,1979
30123,daily,53
30125,daily,4
30124,yearly,10957
30127,yearly,7670
21307,monthly,1795
31290,monthly,1918
4302,monthly,1703
31292,yearly,6209
31295,monthly,913
4305,yearly,6939
31298,one-off,0
4309,monthly,2222
21304,monthly,1977
37841,daily,3
37847,monthly,1522
37845,yearly,8035
37844,yearly,8401
21309,yearly,8401
25813,daily,23
25811,yearly,10592
25810,monthly,1765
25815,yearly,11688
22965,monthly,2557
56969,monthly,274
56968,monthly,2099
23301,daily,40
23300,monthly,1096
23304,monthly,395
23307,monthly,1218
51902,yearly,9862
37570,one-off,0
6674,daily,26
6676,daily,4
6672,yearly,14245
6679,yearly,6209
6678,yearly,1461
50617,yearly,2922
50619,monthly,1065
43913,monthly,153
43916,daily,48
43919,yearly,8401
14527,one-off,0
4687,daily,47
4684,yearly,2922
4685,yearly,9131
47792,daily,6
4688,monthly,1369
5115,daily,5
5114,monthly,486
5116,daily,26
5113,daily,24
5112,daily,23
5211,monthly,1431
5118,yearly,9497
33339,yearly,11688
33330,one-off,0
33335,monthly,2740
33334,yearly,9496
33336,yearly,3653
45818,daily,37
45815,daily,49
45814,monthly,2588
45816,daily,26
45810,monthly,884
39885,yearly,10958
36676,yearly,9131
36674,monthly,1430
39880,yearly,2191
36671,yearly,1096
36670,monthly,1004
36678,monthly,2710
44141,daily,43
44142,daily,37
44143,yearly,8766
44144,monthly,2131
44146,yearly,10593
41668,one-off,0
41669,yearly,5479
41661,monthly,1583
41667,yearly,10592
41664,one-off,0
40390,monthly,2405
40393,monthly,731
40392,yearly,7671
40394,yearly,1096
40396,yearly,7305
40398,monthly,2191
41254,yearly,4748
8220,one-off,0
8221,monthly,1277
8223,monthly,457
8225,one-off,0
8226,one-off,0
8228,yearly,10227
15509,one-off,0
15502,monthly,1157
15500,monthly,1645
15501,yearly,4749
15504,monthly,1216
7608,monthly,882
7607,yearly,5114
7605,yearly,1827
7604,monthly,2648
7603,yearly,4748
7601,monthly,485
37107,one-off,0
37104,daily,41
37100,yearly,9132
37101,monthly,2253
37109,daily,15
11342,one-off,0
40534,one-off,0
40533,one-off,0
44858,monthly,1581
44859,daily,26
44853,daily,4
44856,daily,29
44854,monthly,1584
44855,monthly,518
47620,monthly,1461
47621,monthly,2221
47622,one-off,0
47624,daily,35
47626,daily,21
47627,one-off,0
47629,monthly,1461
19893,monthly,1158
55011,yearly,7670
38304,yearly,4383
38307,yearly,4383
9175,yearly,9861
19118,monthly,1735
5905,one-off,0
17939,yearly,7305
5946,monthly,153
5947,monthly,731
5945,monthly,1581
5943,monthly,487
11508,monthly,1643
11509,yearly,3653
11507,one-off,0
11505,yearly,8766
5948,daily,29
5949,daily,3
46173,yearly,6940
46177,monthly,2557
46174,monthly,669
45482,one-off,0
45480,yearly,14244
45486,one-off,0
42700,yearly,5844
46280,one-off,0
46283,yearly,5844
46282,monthly,2344
46285,yearly,4018
42705,yearly,3287
42706,monthly,2222
46289,monthly,1096
46288,monthly,943
17215,monthly,2222
17216,daily,18
52427,monthly,578
17211,daily,45
52422,monthly,1888
52423,monthly,2496
17219,yearly,3287
9218,daily,11
9219,yearly,5479
9211,daily,14
9216,daily,15
9214,daily,13
9215,one-off,0
12367,monthly,1037
54863,yearly,7671
54860,one-off,0
54861,monthly,1979
12363,monthly,2618
12362,yearly,8401
54864,monthly,2130
54865,daily,8
54868,yearly,13149
12369,one-off,0
53489,yearly,6574
53488,one-off,0
10296,yearly,12418
10291,yearly,14245
53480,daily,41
10292,monthly,456
49836,monthly,975
21565,daily,38
49834,monthly,639
46821,daily,15
21561,yearly,5113
46822,yearly,9131
46829,daily,42
21569,daily,36
49838,one-off,0
45732,one-off,0
45733,monthly,1004
45735,monthly,1491
45736,monthly,2315
45737,daily,55
45738,yearly,9497
45739,yearly,4748
44461,monthly,89
44467,yearly,2192
44465,one-off,0
54286,yearly,1461
24309,one-off,0
54285,daily,32
54282,one-off,0
54280,yearly,6575
24300,monthly,975
24303,one-off,0
10298,daily,17
24305,monthly,1919
24306,monthly,577
13015,one-off,0
13012,monthly,1553
13013,daily,4
13010,yearly,2556
13011,monthly,1492
13018,daily,3
13019,monthly,1036
54135,one-off,0
54137,one-off,0
54131,daily,26
54132,daily,39
20217,daily,50
20214,monthly,151
20212,monthly,2465
20213,one-off,0
20210,daily,20
20218,yearly,6575
20219,yearly,4748
23549,one-off,0
51506,daily,4
51507,one-off,0
51505,one-off,0
23543,daily,42
23542,monthly,518
51509,daily,26
23544,monthly,2099
27659,monthly,304
27658,monthly,184
27651,daily,29
27650,monthly,1491
27655,yearly,16436
27654,one-off,0
23890,one-off,0
23892,daily,24
25401,yearly,7305
23899,daily,35
35751,monthly,2679
35750,daily,39
35753,yearly,1461
35755,yearly,4748
35754,yearly,8035
35757,one-off,0
35756,yearly,7670
35759,yearly,4017
35758,monthly,1706
40255,daily,42
7270,daily,29
44677,daily,4
56571,daily,8
52858,one-off,0
56574,one-off,0
52857,daily,52
44675,daily,29
52851,monthly,2588
52850,monthly,1826
52853,monthly,2100
16216,yearly,9862
16584,one-off,0
7279,monthly,1218
17272,one-off,0
32196,one-off,0
32195,one-off,0
32193,monthly,1826
32190,yearly,6940
32191,monthly,607
26215,monthly,821
26218,yearly,4748
25492,monthly,2588
21974,monthly,1675
21975,yearly,8036
21976,one-off,0
21973,yearly,15341
56397,daily,30
56394,monthly,335
3709,monthly,2618
56392,daily,25
56391,monthly,852
3702,monthly,1888
3703,one-off,0
3707,daily,21
56398,one-off,0
56399,daily,26
4918,daily,8
4919,yearly,2191
4916,daily,38
4914,monthly,396
4915,monthly,1798
34484,yearly,6940
4911,yearly,1461
57629,daily,29
57628,daily,38
57625,yearly,1826
57624,yearly,11323
57626,monthly,120
57621,one-off,0
12432,one-off,0
15423,daily,53
6832,one-off,0
46043,one-off,0
48828,daily,53
46042,yearly,4017
15721,one-off,0
46041,yearly,12054
36470,monthly,1216
36476,yearly,4018
6918,yearly,14610
53812,monthly,1947
53813,monthly,1431
53811,yearly,2922
53816,monthly,1157
53815,daily,4
34839,monthly,273
34834,daily,18
15744,yearly,7305
6854,monthly,671
6857,one-off,0
15747,daily,38
6850,daily,24
6853,monthly,1795
6852,monthly,2557
15748,daily,51
6858,yearly,10592
18242,monthly,457
33643,daily,17
18241,yearly,4018
33645,monthly,212
33644,yearly,9862
33647,yearly,8401
33649,yearly,7305
33648,daily,23
18248,daily,15
18249,monthly,426
6583,yearly,6575
6582,yearly,13149
6581,daily,21
